Date,RAAN,Inclination,Arg of Perigee,SMA,Eccentricity
2024-04-07 22:35:06.929088,270.9537,9.9887,276.0104,577.973,0.0001036
2024-04-08 00:11:05.511552,270.4685,9.9887,276.5865,577.97,0.0001036
2024-04-08 14:34:52.533408,266.1007,9.9887,277.8596,577.936,0.0001024
2024-04-08 17:46:49.617120,265.1311,9.9887,278.3491,577.929,0.0001027
2024-04-08 20:58:46.712928,264.1607,9.9887,279.8014,577.927,0.0001029
2024-04-09 00:10:43.745664,263.1892,9.9887,280.3013,577.92,0.0001026
2024-04-09 01:46:42.259872,262.7044,9.9887,280.2686,577.919,0.0001029
2024-04-09 14:34:30.267264,258.8224,9.9887,281.1025,577.889,0.0001007
2024-04-09 17:46:27.210144,257.8514,9.9886,280.8483,577.882,0.0001012
2024-04-10 00:10:21.056160,255.9101,9.9886,283.6366,577.868,0.0001006
2024-04-10 12:58:08.568480,252.0275,9.9886,284.6201,577.844,9.68e-05
2024-04-10 14:34:06.953952,251.5414,9.9887,281.112,577.84,9.98e-05
2024-04-10 19:22:02.202816,250.0853,9.9886,283.2672,577.831,9.84e-05
2024-04-11 19:21:37.735200,242.8058,9.9884,288.6199,577.774,9.05e-05
2024-04-12 00:09:32.720544,241.3501,9.9883,289.313,577.764,8.93e-05
2024-04-16 09:43:34.162464,209.364,9.9774,289.4042,577.913,0.0001232
2024-04-17 11:19:42.089088,201.57,9.9886,320.6292,578.031,0.0001687
2024-04-18 11:19:21.184608,194.2755,9.9878,311.7698,577.939,6.77e-05
2024-04-19 11:18:59.511168,186.9822,9.9879,231.7443,577.926,0.0001116
2024-04-20 11:18:42.517152,179.7167,9.9899,283.7283,578.137,0.0001381
2024-04-21 09:42:23.841504,172.9297,9.989,316.9441,577.994,0.000122
2024-04-22 09:42:01.271232,165.6385,9.9867,227.1266,577.899,2.77e-05
2024-04-23 09:41:42.688320,158.3264,9.9829,160.6328,578.242,0.0002903
2024-04-25 04:53:07.456128,145.2617,9.9848,73.2599,577.985,1.24e-05
2024-04-25 08:05:04.456032,144.2886,9.9868,281.6826,577.98,7.3e-05
2024-04-26 14:28:39.896256,135.0625,9.9868,277.0356,578.201,9.2e-05
2024-04-27 04:52:29.247456,130.6923,9.9869,276.6151,578.129,8.86e-05
2024-04-27 11:16:24.335904,128.7489,9.9868,264.8966,578.104,7.91e-05
2024-04-27 14:28:21.877536,127.7803,9.9869,271.7735,578.099,8.19e-05
2024-04-28 04:52:10.124544,123.4121,9.987,271.6757,578.035,8.05e-05
2024-04-28 09:40:06.172608,121.9544,9.9871,266.1323,578.028,8.1e-05
2024-04-28 14:28:02.147232,120.4989,9.9871,265.2819,578.023,8.03e-05
2024-04-29 04:51:49.705632,116.131,9.9873,264.4033,577.989,8.08e-05
2024-04-29 12:51:42.637824,113.7042,9.9873,264.7403,577.967,7.88e-05
2024-04-30 04:51:28.155744,108.8508,9.9875,262.9591,577.933,7.94e-05
2024-04-30 12:51:20.792448,106.4245,9.9875,260.3827,577.917,8.01e-05
2024-05-01 01:39:08.753184,102.5411,9.9876,260.5722,577.886,8.13e-05
2024-05-01 12:51:01.634112,99.1432,9.9883,280.7976,578.147,8.99e-05
2024-05-02 04:50:49.523712,94.2927,9.9885,282.1891,578.116,8.45e-05
2024-05-02 11:14:44.524896,92.3506,9.9885,278.7508,578.103,8.39e-05
2024-05-03 03:14:31.777728,87.4968,9.9886,273.3599,578.075,8.32e-05
2024-05-03 11:14:24.968256,85.0652,9.9886,251.2806,578.049,0.0001089
2024-05-04 03:14:11.683680,80.2164,9.9887,267.2614,578.015,8.28e-05
2024-05-04 11:14:04.761888,77.7891,9.9887,267.2001,577.999,8.37e-05
2024-05-05 03:13:50.773152,72.938,9.9887,264.582,577.964,8.44e-05
2024-05-06 01:37:30.496512,66.1426,9.9889,262.2012,577.919,8.15e-05
2024-05-06 09:37:22.971648,63.7155,9.989,262.7602,577.895,9.01e-05
2024-05-07 00:01:09.235776,59.3473,9.9892,261.1219,577.861,9.12e-05
2024-05-07 09:37:03.737280,56.4352,9.9892,259.6142,578.191,8.68e-05
2024-05-07 22:24:54.319392,52.549,9.9896,257.6253,578.158,9.41e-05
2024-05-08 04:48:49.660128,50.6137,9.9897,268.4257,578.141,9.05e-05
2024-05-08 08:00:47.242368,49.6431,9.9898,268.8327,578.133,9.11e-05
2024-05-08 22:24:36.107136,45.2761,9.9899,266.1947,578.096,9.11e-05
2024-05-09 04:48:30.927744,43.3329,9.99,265.713,578.072,9e-05
2024-05-09 08:00:28.340640,42.3623,9.9901,266.3843,578.062,9.1e-05
2024-05-10 03:12:12.298752,36.5399,9.9903,264.8616,577.996,9.59e-05
2024-05-10 08:00:08.143776,35.0839,9.9903,263.6358,577.986,9.73e-05
2024-05-10 20:47:56.707584,31.2015,9.9904,264.6897,577.917,0.0001014
2024-05-11 22:23:30.539904,23.4446,9.9901,265.4306,577.674,0.0001023
2024-05-12 01:35:26.798496,22.4707,9.9901,257.6755,577.648,0.0001036
2024-05-12 06:23:21.321600,21.0168,9.9903,261.5862,577.626,0.0001137
2024-05-12 20:47:04.438176,16.6479,9.9901,261.5895,577.575,0.0001077
2024-05-13 01:34:58.575936,15.1897,9.9903,256.3231,577.563,0.0001201
2024-05-13 22:54:25.110720,8.6814,9.9924,30.0295,578.595,0.0001438
2024-05-17 19:09:48.900096,340.7469,9.9896,289.7407,578.097,5.91e-05
2024-05-18 03:09:42.088032,338.3086,9.9911,279.4118,578.054,0.0001078
2024-05-18 19:09:28.242720,333.4569,9.9909,273.8125,577.968,0.000117
2024-05-18 22:21:25.314336,332.487,9.9909,273.9043,577.946,0.0001178
2024-05-19 03:09:20.902752,331.0308,9.9908,274.1167,577.922,0.0001168
2024-05-19 19:09:05.668992,326.1796,9.9907,276.5058,577.85,0.0001166
2024-05-20 17:32:42.724320,319.3854,9.9906,278.5054,577.75,0.0001201
2024-05-25 11:07:06.515904,284.9202,9.9882,241.66,578.228,0.0002167
2024-05-27 01:30:35.914752,273.2823,9.9888,283.8866,578.104,4.2e-05
2024-05-27 14:18:30.155040,269.407,9.9874,76.7998,578.267,3.78e-05
2024-05-29 12:41:57.185376,255.3417,9.9857,70.0273,578.148,7.1e-05
2024-05-29 12:41:57.208704,255.3463,9.9854,70.6508,578.188,8.66e-05
2024-05-30 12:41:38.437440,248.0567,9.9866,282.2134,578.1,1.47e-05
2024-05-30 12:41:38.453856,248.0567,9.9866,284.3341,578.091,1.47e-05
2024-05-31 11:05:20.432256,241.2611,9.9865,236.6821,578.045,1.92e-05
2024-05-31 11:05:20.445216,241.2612,9.9865,236.3412,578.055,1.96e-05
2024-06-01 11:05:00.296736,233.981,9.9868,245.0989,578.004,2.98e-05
2024-06-01 11:05:00.308832,233.9811,9.9868,245.1779,578.006,2.98e-05
2024-06-02 11:04:39.175392,226.7,9.9869,248.504,577.956,3.58e-05
2024-06-02 11:04:39.184896,226.7,9.9869,248.6391,577.956,3.57e-05
2024-06-02 19:04:31.881216,224.2724,9.988,278.4785,577.94,8.26e-05
2024-06-03 11:04:17.135616,219.4201,9.988,284.1789,577.901,7.62e-05
2024-06-03 14:16:14.110464,218.4488,9.9879,283.961,577.892,7.37e-05
2024-06-03 17:28:11.079264,217.4781,9.9878,284.5318,577.885,7.36e-05
2024-06-04 09:27:55.575072,212.6244,9.9877,283.0321,577.838,6.82e-05
2024-06-04 14:15:50.858496,211.1695,9.9877,285.8404,577.828,7.05e-05
2024-06-04 17:27:47.629440,210.1973,9.9875,282.4011,577.818,6.58e-05
2024-06-05 12:39:27.976032,204.373,9.9872,278.4197,577.769,6.11e-05
2024-06-05 17:27:22.946688,202.9174,9.9872,278.1177,577.756,5.93e-05
2024-06-06 12:39:05.205312,197.0807,9.9869,207.986,577.851,0.0001384
2024-06-07 07:50:50.670240,191.2723,9.987,273.5563,578.09,8.79e-05
2024-06-07 19:02:41.455968,187.8695,9.9868,270.6971,578.043,8.48e-05
2024-06-08 04:38:33.385344,184.9567,9.9868,271.73,578.015,8.42e-05
2024-06-08 11:02:27.898368,183.0152,9.987,270.6584,577.997,8.25e-05
2024-06-08 15:50:23.704512,181.5587,9.9869,269.3191,577.982,8.17e-05
2024-06-09 04:38:12.239808,177.6749,9.9869,269.5805,577.946,8.08e-05
2024-06-09 07:50:09.326112,176.704,9.9869,269.1265,577.938,7.98e-05
2024-06-09 14:14:03.397632,174.7624,9.9869,267.0991,577.918,7.93e-05
2024-06-10 04:37:49.735200,170.3929,9.987,266.3976,577.875,7.98e-05
2024-06-10 11:01:43.562208,168.4515,9.9871,264.8999,577.859,7.91e-05
2024-06-10 14:13:40.461888,167.481,9.9871,264.2366,577.853,7.7e-05
2024-06-11 03:01:27.705504,163.5969,9.9871,262.6612,577.812,7.92e-05
2024-06-12 03:01:12.079200,156.3051,9.9854,191.996,578.173,0.000113
2024-06-12 06:13:09.498144,155.3233,9.9845,181.1089,578.168,0.0001809
2024-06-12 12:37:05.250144,153.4043,9.9872,266.604,578.152,8.48e-05
2024-06-13 04:36:53.083584,148.5518,9.9874,268.989,578.116,8.49e-05
2024-06-13 09:24:49.399488,147.0983,9.9877,282.2487,578.105,9.29e-05
2024-06-13 12:36:46.851264,146.1277,9.9874,265.8781,578.101,8.74e-05
2024-06-13 15:48:44.282304,145.1542,9.9874,265.5531,578.095,8.71e-05
2024-06-14 12:36:27.482112,138.8471,9.9876,265.7021,578.049,8.45e-05
2024-06-15 11:00:08.592192,132.0524,9.9876,264.6484,578.002,8.41e-05
2024-06-16 14:11:44.439648,123.8003,9.9878,263.1283,577.94,8.5e-05
2024-06-17 10:59:25.141632,117.4887,9.9879,262.2446,577.876,8.86e-05
2024-06-18 01:23:11.421312,113.1227,9.9879,260.6542,577.87,8.64e-05
2024-06-18 09:23:06.594720,110.6946,9.9884,271.1629,578.166,8.53e-05
2024-06-19 01:22:54.696864,105.8438,9.9882,267.939,578.137,8.33e-05
2024-06-19 09:22:48.536256,103.4166,9.9883,268.6047,578.122,8.44e-05
2024-06-19 22:10:38.565408,99.5348,9.9885,267.8051,578.1,8.31e-05
2024-06-20 01:22:36.024096,98.5634,9.9885,267.2014,578.095,8.36e-05
2024-06-20 09:22:29.578368,96.1371,9.9886,268.3095,578.076,8.43e-05
2024-06-20 22:10:19.065792,92.2539,9.9888,265.0438,578.048,8.84e-05
2024-06-21 01:22:16.431168,91.2844,9.9889,264.9009,578.042,8.89e-05
2024-06-21 22:09:58.814496,84.9758,9.9892,264.0929,578.002,9.16e-05
2024-06-21 23:45:57.422880,84.4903,9.9891,263.7999,577.998,9.14e-05
2024-06-22 20:33:39.142656,78.1829,9.9894,263.7851,577.959,9.43e-05
2024-06-22 22:09:37.699200,77.6969,9.9893,258.5096,577.956,9e-05
2024-06-23 20:33:17.270496,70.9036,9.9896,261.4471,577.914,9.66e-05
2024-06-23 22:09:15.799392,70.4175,9.9896,260.8802,577.912,9.87e-05
2024-06-23 23:45:14.368032,69.9294,9.9898,258.0329,577.916,0.0001163
2024-06-28 04:31:58.253088,39.3647,9.9901,268.3154,577.99,0.0001014
2024-06-29 04:31:36.698016,32.0851,9.9901,268.4606,577.914,0.0001056
2024-06-30 02:55:15.200544,25.2922,9.9902,269.6115,577.841,0.0001102
2024-06-30 18:54:59.169312,20.4427,9.9896,271.6239,577.797,0.0001129
2024-07-01 02:54:50.722560,18.0057,9.99,271.9725,577.77,0.0001141
2024-07-01 15:42:37.170432,14.1214,9.9902,276.8555,577.736,0.0001157
2024-07-01 22:06:35.449632,12.1632,9.9873,174.5091,578.199,0.0001751
2024-07-02 18:54:20.994336,5.8816,9.9912,281.9852,578.154,0.0001198
2024-07-03 22:06:00.089568,357.6345,9.9914,292.7923,578.086,0.0001214
2024-07-04 01:17:57.404832,356.66,9.9906,271.8607,578.079,9.92e-05
2024-07-04 14:05:46.947552,352.7783,9.9906,274.6473,578.047,0.000101
2024-07-04 20:29:41.624736,350.8381,9.9906,275.1504,578.029,9.89e-05
2024-07-05 01:17:37.554432,349.3819,9.9905,275.0007,578.018,0.0001006
2024-07-05 20:29:20.869728,343.5596,9.9905,277.5339,577.968,0.0001001
2024-07-06 01:17:16.583424,342.1043,9.9905,278.8699,577.957,0.0001003
2024-07-06 14:05:04.968384,338.2225,9.9905,279.4142,577.933,9.77e-05
2024-07-06 20:28:59.023488,336.2816,9.9904,280.7759,577.916,9.85e-05
2024-07-06 23:40:56.027712,335.3108,9.9904,281.3616,577.909,9.84e-05
2024-07-07 12:28:43.898592,331.4293,9.9903,282.5939,577.878,9.59e-05
2024-07-07 14:04:42.359232,330.9439,9.9903,282.5521,577.874,9.59e-05
2024-07-07 15:40:40.818144,330.4586,9.9903,282.6973,577.871,9.59e-05
2024-07-08 22:04:16.017312,321.2404,9.9891,276.8247,578.212,9.84e-05
2024-07-10 12:27:47.964096,309.5963,9.9893,280.9686,578.128,9.32e-05
2024-07-10 14:03:46.778112,309.113,9.9894,280.4341,578.125,9.3e-05
2024-07-10 17:15:44.294688,308.1421,9.9894,278.8088,578.118,9.27e-05
2024-07-11 14:03:27.828000,301.8343,9.9892,280.9917,578.069,8.79e-05
2024-07-11 20:27:22.521600,299.8909,9.9892,275.8703,578.05,8.76e-05
2024-07-12 12:27:09.107424,295.0385,9.9893,280.689,578.01,8.93e-05
2024-07-12 20:27:02.205504,292.6113,9.9891,280.4882,577.992,8.69e-05
2024-07-13 12:26:48.008544,287.7574,9.9891,280.202,577.949,8.51e-05
2024-07-13 20:26:40.653024,285.3263,9.9893,266.4549,577.931,0.0001042
2024-07-14 12:26:30.358752,280.5141,9.9915,325.3467,578.168,0.0003331
2024-07-14 18:50:24.916704,278.5366,9.9891,278.4433,578.173,9.7e-05
2024-07-15 10:50:13.017120,273.6846,9.9891,281.0185,578.127,9.38e-05
2024-07-15 18:50:06.750240,271.2556,9.9889,272.8007,578.104,8.87e-05
2024-07-16 10:49:53.911488,266.4017,9.9889,273.5921,578.057,8.73e-05
2024-07-16 14:01:51.184416,265.4303,9.989,266.2945,578.041,9.26e-05
2024-07-17 10:49:33.326688,259.1246,9.9886,277.0879,577.975,7.99e-05
2024-07-17 14:01:30.412992,258.1544,9.9886,277.7213,577.947,7.76e-05
2024-07-18 09:13:12.549792,252.3304,9.9883,276.1432,577.881,7.35e-05
2024-07-18 14:01:07.947264,250.875,9.9883,278.4314,577.863,7.34e-05
2024-07-18 17:13:04.819296,249.9038,9.9882,274.8765,577.85,7.07e-05
2024-07-19 06:00:52.049952,246.021,9.988,274.5524,577.807,6.95e-05
2024-07-19 12:24:49.051296,244.078,9.9882,266.2679,578.165,0.0001054
2024-07-19 17:12:45.387936,242.6197,9.9876,258.2287,578.135,8.81e-05
2024-07-20 12:24:30.275712,236.7981,9.9874,268.0569,578.062,8.33e-05
2024-07-20 15:36:27.650592,235.8272,9.9874,267.4792,578.051,8.27e-05
2024-07-21 06:00:15.451776,231.4579,9.9872,267.8361,578.001,8.19e-05
2024-07-22 04:23:55.416192,224.6621,9.9871,265.7095,577.922,7.94e-05
2024-07-22 07:35:52.582848,223.6915,9.9872,267.1124,577.917,7.78e-05
2024-07-23 04:23:32.651520,217.3809,9.9872,264.4015,577.843,7.7e-05
2024-07-23 13:59:26.374560,214.471,9.9873,272.0128,578.099,8.75e-05
2024-07-24 04:23:14.851392,210.1018,9.9874,273.6527,578.066,8.74e-05
2024-07-24 05:59:13.529760,209.6162,9.9874,274.3889,578.06,8.79e-05
2024-07-25 04:22:54.725376,202.821,9.9875,273.9466,578.01,8.7e-05
2024-07-25 05:58:53.305248,202.3347,9.9875,272.1597,578.005,8.67e-05
2024-07-26 04:22:33.558240,195.5407,9.9876,274.0548,577.954,8.49e-05
2024-07-26 05:58:31.930752,195.0553,9.9873,268.4173,577.933,7.76e-05
2024-07-26 09:10:28.947072,194.0847,9.9875,265.3723,577.926,8.22e-05
2024-07-26 12:22:25.991040,193.1139,9.9874,264.015,577.917,8.25e-05
2024-07-30 10:45:08.206560,164.4897,9.9851,258.8522,577.951,9.19e-05
2024-08-03 09:07:53.781312,135.8404,9.9884,259.8708,578.011,0.0001007
2024-08-03 21:55:42.615552,131.9579,9.9885,261.5424,577.966,0.0001021
2024-08-04 04:19:36.985152,130.0182,9.9886,264.4686,577.95,9.69e-05
2024-08-04 07:31:34.080960,129.0473,9.9886,263.3126,577.939,9.8e-05
2024-08-04 21:55:20.494560,124.6792,9.9887,264.0536,577.842,0.0001024
2024-08-05 04:19:14.363904,122.7367,9.9886,262.7074,577.853,0.0001037
2024-08-05 09:07:09.647328,121.281,9.9886,261.8852,577.836,0.0001037
2024-08-05 20:18:58.341312,117.8841,9.9886,263.6854,577.799,0.0001069
2024-08-05 21:54:56.712096,117.3986,9.9887,263.6942,577.795,0.0001069
2024-08-05 23:30:55.060416,116.9131,9.9886,263.6626,577.789,0.0001074
2024-08-06 07:30:50.194944,114.4802,9.9893,262.9679,578.194,0.0001098
2024-08-06 20:18:40.958496,110.5977,9.9889,256.3535,578.161,0.000102
2024-08-06 21:54:39.801024,110.1122,9.9889,255.4016,578.159,0.0001
2024-08-06 23:30:38.755008,109.6305,9.9889,259.0333,578.158,9.11e-05
2024-08-09 01:05:58.180128,94.5856,9.9891,262.1208,577.961,0.0001186
2024-08-09 05:53:53.831616,93.1301,9.9889,261.9111,577.938,0.0001105
2024-08-09 20:17:40.265952,88.7625,9.989,265.0256,577.868,0.0001142
2024-08-09 21:53:38.787936,88.279,9.989,267.115,577.863,0.0001108
2024-08-11 04:17:15.793728,79.0594,9.9896,267.9725,578.179,8.79e-05
2024-08-11 20:17:03.424128,74.2071,9.9896,265.0765,578.07,0.0001033
2024-08-12 04:16:56.730432,71.7783,9.9897,264.7212,578.027,0.0001076
2024-08-12 17:04:45.319296,67.8999,9.9893,268.3736,577.891,0.0001027
2024-08-13 02:40:35.561280,64.9731,9.9876,264.1961,577.837,0.0001145
2024-08-13 18:40:18.789600,60.1223,9.9884,279.7917,577.711,0.0001195
2024-08-16 01:03:37.665216,43.6228,9.9896,261.7927,578.04,0.0001053
2024-08-22 21:49:22.883232,353.6427,9.9887,251.0699,577.687,0.000206
2024-08-26 20:12:08.470944,325.0268,9.9899,275.0494,578.208,8.98e-05
2024-08-27 15:23:54.509568,319.2047,9.9899,277.4004,578.137,8.65e-05
2024-08-27 18:35:51.982944,318.232,9.9898,276.325,578.117,8.63e-05
2024-08-28 18:35:32.466912,310.9526,9.9894,278.5469,577.999,7.79e-05
2024-08-29 18:35:10.783104,303.6734,9.9892,277.5357,577.889,7.25e-05
2024-08-30 13:46:52.142304,297.8539,9.988,278.7504,577.814,6.4e-05
2024-08-30 16:58:48.916704,296.8842,9.988,278.4329,577.799,6.23e-05
2024-09-01 16:58:11.091648,282.3256,9.9885,273.382,578.103,8.59e-05
2024-09-03 12:09:33.599232,269.2199,9.9883,271.7331,577.885,7.35e-05
2024-09-03 15:21:30.538656,268.249,9.9882,270.6575,577.867,7.06e-05
2024-09-04 07:21:14.609376,263.3958,9.9882,268.8948,577.78,6.48e-05
2024-09-05 05:44:53.873952,256.5243,9.9864,187.2814,577.972,0.0005401
2024-09-07 08:56:17.355840,241.0806,9.9891,292.3491,577.984,0.0001359
2024-09-08 04:07:59.655072,235.2529,9.9891,297.1561,577.867,0.0001304
2024-09-08 12:07:51.589344,232.818,9.9881,257.927,577.827,8.42e-05
2024-09-09 02:31:36.715584,228.4495,9.9878,257.5079,577.738,7.64e-05
2024-09-09 12:07:32.191680,225.5324,9.9878,264.0906,578.274,8.91e-05
2024-09-10 04:07:21.189792,220.68,9.9875,260.5053,578.176,7.97e-05
2024-09-10 12:07:15.163104,218.2547,9.9877,257.988,578.126,9.21e-05
2024-09-11 04:07:02.408160,213.401,9.9875,254.3464,578.046,8.45e-05
2024-09-11 10:30:56.997216,211.4602,9.9875,254.9714,578.011,8.72e-05
2024-09-12 02:30:42.793344,206.6059,9.9874,255.866,577.922,8.27e-05
2024-09-12 10:30:35.234784,204.1789,9.9876,251.3774,577.885,9.67e-05
2024-09-12 23:18:22.447296,200.2964,9.9873,250.9145,577.773,9.29e-05
2024-09-13 05:42:15.683328,198.353,9.9874,247.6374,577.725,0.0001023
2024-09-13 10:30:10.447488,196.8977,9.9876,249.1872,577.689,0.0001094
2024-09-13 23:17:55.972608,193.0133,9.9873,248.16,577.614,0.0001061
2024-09-14 05:41:54.265632,191.0719,9.9873,249.4722,578.298,8.48e-05
2024-09-15 00:53:41.509536,185.2406,9.9862,210.4695,578.229,0.000113
2024-09-15 08:53:36.194784,182.8259,9.9875,260.2476,578.193,9.64e-05
2024-09-15 21:41:26.841696,178.9408,9.9874,259.1763,578.14,8.93e-05
2024-09-16 00:53:24.392832,177.9689,9.9875,256.3626,578.124,9.15e-05
2024-09-16 08:53:18.144096,175.5459,9.9877,258.0157,578.095,0.0001037
2024-09-16 23:17:06.479232,171.1801,9.9877,261.5122,578.034,0.0001035
2024-09-17 00:53:05.139456,170.6948,9.9878,261.3857,578.027,0.0001036
2024-09-17 07:16:59.554848,168.7548,9.9876,261.1548,577.909,9.87e-05
2024-09-17 21:40:46.651008,164.3868,9.9874,261.4322,577.904,8.49e-05
2024-09-17 23:16:45.155712,163.9014,9.9875,262.8684,577.898,9.02e-05
2024-09-19 21:39:59.700384,149.8281,9.9873,266.3612,577.768,8.49e-05
2024-09-20 05:39:54.129024,147.3991,9.9887,270.4998,577.825,0.0001384
2024-09-21 18:43:53.872896,136.2253,9.9793,319.3716,578.084,0.0001254
2024-09-21 20:03:26.302176,135.7627,9.9857,349.519,578.114,9.11e-05
2024-09-21 21:39:25.036704,135.2766,9.9857,348.2858,578.11,8.74e-05
2024-09-22 05:39:18.062208,132.8434,9.9871,268.6821,578.076,8.95e-05
2024-09-22 20:03:06.290208,128.4741,9.9871,268.5115,578.041,8.87e-05
2024-09-22 21:39:04.892544,127.9851,9.987,267.3024,578.037,8.98e-05
2024-09-23 04:02:59.345088,126.0449,9.9871,280.1468,578.002,0.0001046
2024-09-23 20:02:45.286368,121.1912,9.9874,280.9623,577.936,0.0001034
2024-09-24 04:02:37.791744,118.7632,9.9874,270.2279,577.919,0.0001045
2024-09-24 20:02:22.535520,113.9095,9.9877,273.6404,577.853,0.0001082
2024-09-25 04:02:14.574336,111.4826,9.9878,272.5609,577.812,0.0001088
2024-09-25 20:01:57.950400,106.6268,9.988,272.7789,577.739,0.0001111
2024-09-27 17:12:36.762624,92.9511,9.987,292.8158,578.036,4.76e-05
2024-09-27 18:25:23.305440,92.5498,9.9886,272.307,578.035,9.84e-05
2024-09-28 02:25:16.429440,90.1241,9.9886,272.3806,577.994,9.91e-05
2024-09-28 18:25:02.060544,85.2725,9.9885,274.2156,577.923,0.0001038
2024-09-28 21:36:59.031072,84.3019,9.9885,274.0337,577.898,0.0001038
2024-09-29 02:24:55.981152,82.8489,9.9893,271.7805,578.186,9e-05
2024-09-29 16:48:45.207072,78.4853,9.9888,274.7454,578.107,9.66e-05
2024-09-29 21:36:41.319072,77.0323,9.9888,277.3449,578.071,9.93e-05
2024-09-29 23:12:40.012128,76.5464,9.9887,276.8275,578.063,9.91e-05
2024-09-30 16:48:25.049088,71.2115,9.9882,280.8638,577.97,9.94e-05
2024-09-30 20:00:22.074048,70.2426,9.9881,272.6921,577.938,9.29e-05
2024-10-01 13:36:05.240448,64.8986,9.9883,284.055,577.837,9.69e-05
2024-10-01 16:48:02.018304,63.9269,9.9884,280.1928,577.819,9.59e-05
2024-10-02 13:56:39.477408,57.5181,9.9804,128.5417,578.244,0.0002144
2024-10-04 10:23:08.982240,44.0108,9.9875,14.1533,578.023,0.0001587
2024-10-04 10:23:08.982240,44.0108,9.9875,14.1533,578.023,0.0001587
2024-10-04 11:59:06.427680,43.5193,9.9898,260.0141,577.915,0.0001511
2024-10-07 11:58:16.691520,21.6937,9.989,312.9432,578.165,6.08e-05
2024-10-07 19:58:10.421184,19.2661,9.9901,276.9629,578.104,9.04e-05
2024-10-07 21:34:09.316416,18.7884,9.9904,278.4187,578.1,9e-05
2024-10-08 10:21:58.434912,14.9058,9.9901,286.2704,577.827,7.83e-05
2024-10-08 19:57:49.932288,11.9963,9.9904,282.1043,577.912,8.57e-05
2024-10-09 11:57:34.342560,7.1392,9.9904,279.7283,577.82,7.56e-05
2024-10-09 19:57:26.248320,4.7151,9.9905,282.0339,577.774,7.71e-05
2024-10-10 11:57:09.213984,359.8616,9.9904,283.8168,577.696,5.9e-05
2024-10-10 18:21:05.815296,357.9272,9.9901,275.2193,578.318,0.0001007
2024-10-11 18:20:49.191936,350.6521,9.99,282.4928,578.09,9.48e-05
2024-10-12 10:20:36.386880,345.7946,9.9898,273.3676,578.035,7.6e-05
2024-10-13 10:20:15.750240,338.5163,9.9899,269.6089,577.942,7.18e-05
2024-10-13 13:32:12.924672,337.5464,9.9899,270.1154,577.939,7.15e-05
2024-10-13 16:44:10.004064,336.5753,9.99,265.9837,577.925,7.72e-05
2024-10-14 13:31:50.334528,330.266,9.9898,263.1444,577.858,6.89e-05
2024-10-14 16:43:47.310240,329.3003,9.9898,274.9764,577.846,6.59e-05
2024-10-15 05:31:34.444128,325.4177,9.9897,271.6478,577.786,6.41e-05
2024-10-19 07:06:24.240960,295.8153,9.9895,259.8366,577.93,7.32e-05
2024-10-20 03:54:04.702752,289.5078,9.9893,257.9534,577.807,7.14e-05
2024-10-20 05:30:03.146976,289.0224,9.9893,256.9316,577.796,7.1e-05
2024-10-21 03:53:40.548768,282.2295,9.9891,253.4848,577.772,7.51e-05
2024-10-21 05:29:38.904864,281.7442,9.9891,253.2773,577.768,7.42e-05
2024-10-22 02:17:16.321920,275.4354,9.9888,245.4708,577.661,8.07e-05
2024-10-26 07:03:57.291840,244.8588,9.9878,254.4355,577.83,9.19e-05
2024-10-27 10:15:33.356160,236.6114,9.9881,256.0764,578.221,9.74e-05
2024-10-28 05:27:19.050048,230.7796,9.988,252.1844,578.097,9.18e-05
2024-10-28 08:39:16.506144,229.8098,9.9881,255.7839,578.076,9.56e-05
2024-10-29 00:39:02.869920,224.954,9.988,254.42,577.959,9.3e-05
2024-10-29 08:38:55.589568,222.5286,9.9882,256.3372,577.915,0.000102
2024-10-29 23:02:41.849376,218.1597,9.9878,253.0215,577.838,9.66e-05
2024-10-30 08:38:36.156480,215.2282,9.9879,235.6391,578.304,0.0001008
2024-10-31 00:38:25.618560,210.3876,9.9878,254.4215,578.194,8.6e-05
2024-10-31 07:02:20.852160,208.4489,9.988,258.4076,578.148,0.0001008
2024-10-31 21:26:09.568320,204.0825,9.9876,267.3071,578.053,8.86e-05
2024-10-31 23:02:08.274336,203.5983,9.9876,269.607,578.043,8.63e-05
2024-11-01 07:02:01.194432,201.1721,9.9877,264.8814,577.959,9.41e-05
2024-11-02 02:13:42.930336,195.344,9.9875,253.2784,577.832,0.0001071
2024-11-02 07:01:38.074656,193.8881,9.9876,254.4854,577.803,0.0001173
2024-11-07 03:47:57.774912,158.4606,9.9867,267.2756,577.707,0.0001269
2024-11-09 02:11:25.934496,144.3888,9.986,276.605,578.09,0.0001225
2024-11-10 02:11:05.889696,137.1126,9.9859,276.5643,577.967,0.0001067
2024-11-10 21:22:47.919360,131.2844,9.9862,274.6812,577.858,0.0001062
2024-11-11 16:34:28.367040,125.459,9.9875,275.7287,577.763,0.0001059
2024-11-12 00:34:19.893504,123.0346,9.9877,276.2627,577.73,0.0001141
2024-11-17 18:07:15.583008,81.2828,9.9894,323.3625,577.086,7.33e-05
2024-12-07 06:50:03.926688,299.1184,9.9887,265.421,578.032,8.18e-05
2024-12-09 00:25:26.213664,286.4969,9.9886,258.3111,577.863,8.74e-05
2024-12-09 10:01:17.035392,283.5859,9.9886,256.7647,577.835,8.57e-05
